OrderDetailID,OrderID,ProductID,Quantity,SupplierID
22316,7659528,13398,16,5
22317,7659529,10390,12,1
22318,7659529,1261,9,3
22319,7659529,3153,18,5
22320,7659529,7094,19,6
22321,7659529,11648,19,5
22322,7659529,14146,18,5
22323,7659529,6952,15,1
22324,7659529,5718,17,4
22325,7659530,9843,11,6
22326,7659530,6136,6,5
22327,7659531,18575,15,3
22328,7659531,6042,19,2
22329,7659531,750,15,5
22330,7659531,5037,19,5
22331,7659531,11189,9,2
22332,7659532,5032,2,1
22333,7659532,19706,8,2
22334,7659533,5824,11,3
22335,7659533,49,3,4
22336,7659533,19508,7,1
22337,7659533,16884,14,3
22338,7659534,20873,3,6
22339,7659534,13028,2,4
22340,7659534,525,1,2
22341,7659535,16096,13,2
22342,7659535,6779,20,1
22343,7659535,15441,10,1
22344,7659535,21896,6,6
22345,7659536,13100,7,1
22346,7659536,1703,15,1
22347,7659536,16990,9,6
22348,7659536,2311,12,5
22349,7659536,5135,19,2
22350,7659536,6410,4,1
22351,7659536,13069,10,3
22352,7659537,19558,9,3
22353,7659537,8209,5,5
22354,7659537,12537,17,1
22355,7659538,5733,17,6
22356,7659538,13687,9,4
22357,7659539,10930,7,5
22358,7659539,8619,2,4
22359,7659539,12855,2,4
22360,7659540,12058,17,6
22361,7659540,3260,19,1
22362,7659540,9037,10,1
22363,7659540,10739,18,3
22364,7659541,19477,6,5
22365,7659541,19524,5,4
22366,7659541,4632,1,1
22367,7659541,10919,3,1
22368,7659541,21508,11,1
22369,7659542,11228,1,2
22370,7659542,21510,9,1
22371,7659542,18490,2,1
22372,7659542,1936,4,6
22373,7659542,1413,15,6
22374,7659542,3750,8,1
22375,7659542,3237,10,6
22376,7659543,16461,20,6
22377,7659543,4987,11,5
22378,7659543,16315,19,3
22379,7659543,21102,2,5
22380,7659543,1216,9,1
22381,7659543,8218,12,2
22382,7659543,5416,12,3
22383,7659543,9355,5,3
22384,7659543,4136,14,6
22385,7659544,13879,16,1
22386,7659544,2499,16,2
22387,7659544,17904,16,6
22388,7659545,22030,3,5
22389,7659545,13341,17,3
22390,7659545,8264,14,4
22391,7659545,4817,10,4
22392,7659546,18068,8,6
22393,7659546,8293,2,1
22394,7659547,7222,3,2
22395,7659547,814,19,6
22396,7659548,13352,8,4
22397,7659548,11239,20,5
22398,7659548,2747,14,6
22399,7659548,7755,8,5
22400,7659549,20940,7,3
22401,7659549,12372,10,5
22402,7659549,12878,13,5
22403,7659549,6099,15,3
22404,7659550,20972,6,3
22405,7659550,12010,16,6
22406,7659550,9906,20,2
22407,7659550,18439,9,1
22408,7659550,12928,6,4
22409,7659550,6989,4,1
22410,7659550,20650,2,2
22411,7659550,11375,2,1
22412,7659551,21894,20,4
22413,7659551,15243,8,6
22414,7659551,13468,7,4
22415,7659552,2048,19,5
22416,7659552,874,10,2
22417,7659552,7866,18,2
22418,7659552,13122,1,6
22419,7659552,14428,20,1
22420,7659552,15275,10,2
22421,7659552,8401,4,3
22422,7659552,13483,11,4
22423,7659553,22064,20,5
22424,7659553,19224,7,3
22425,7659553,2474,18,5
22426,7659553,13811,14,3
22427,7659553,17498,12,2
22428,7659554,387,14,3
22429,7659554,18515,18,5
22430,7659554,15579,7,6
22431,7659554,18782,4,5
22432,7659554,1609,11,2
22433,7659555,9098,18,6
22434,7659555,5206,4,4
22435,7659555,21689,15,6
22436,7659555,7670,15,3
22437,7659555,8425,3,1
22438,7659555,18368,5,6
22439,7659555,14032,16,1
22440,7659556,14285,7,2
22441,7659556,19009,3,2
22442,7659556,2575,12,4
22443,7659556,9155,17,6
22444,7659556,1104,7,4
22445,7659556,10795,12,3
22446,7659556,841,20,3
22447,7659556,4672,2,4
22448,7659556,20797,20,5
22449,7659556,7834,13,2
22450,7659557,11987,1,5
22451,7659557,6675,18,3
22452,7659557,5716,20,4
22453,7659557,15056,19,3
22454,7659557,5410,14,1
22455,7659557,5673,6,5
22456,7659557,9380,16,6
22457,7659557,8974,9,3
22458,7659558,4147,16,1
22459,7659558,20530,5,5
22460,7659558,2348,16,4
22461,7659558,11522,12,4
22462,7659558,20237,14,4
22463,7659559,2341,8,2
22464,7659559,16889,4,2
22465,7659560,4452,17,3
22466,7659560,19054,19,4
22467,7659561,13590,3,4
22468,7659561,20820,5,4
22469,7659562,6048,13,6
22470,7659562,10556,11,1
22471,7659562,18485,4,5
22472,7659562,8300,8,2
22473,7659563,12577,6,2
22474,7659563,13982,19,6
22475,7659563,12727,11,2
22476,7659563,6733,15,5
22477,7659563,826,11,2
22478,7659563,12420,9,6
22479,7659563,4839,3,3
22480,7659563,18066,1,2
22481,7659563,6339,9,3
22482,7659563,529,3,1
22483,7659564,20473,20,4
22484,7659564,14541,12,1
22485,7659564,8714,9,3
22486,7659564,9092,16,1
22487,7659564,8586,3,3
22488,7659564,15371,15,3
22489,7659564,8756,3,4
22490,7659564,5922,19,3
22491,7659564,6782,2,3
22492,7659565,3934,20,4
22493,7659565,19378,13,6
22494,7659565,505,18,3
22495,7659565,7999,20,1
22496,7659565,21062,1,2
22497,7659565,10163,9,1
22498,7659565,17777,12,4
22499,7659565,19280,5,6
22500,7659565,2015,8,5
22501,7659565,17769,14,4
22502,7659566,19113,5,1
22503,7659566,16614,19,5
22504,7659566,15603,13,5
22505,7659566,20523,9,3
22506,7659566,10758,13,4
22507,7659566,14169,1,1
22508,7659566,7705,4,5
22509,7659566,6369,17,2
22510,7659566,5597,12,3
22511,7659567,6631,8,2
22512,7659567,176,8,3
22513,7659567,1134,1,2
22514,7659567,4483,18,4
22515,7659567,9417,3,6
22516,7659567,14303,20,2
22517,7659567,10224,5,4
22518,7659567,15612,8,4
22519,7659568,1925,1,4
22520,7659568,4279,17,1
22521,7659568,21958,11,1
22522,7659569,19209,7,1
22523,7659569,18823,8,4
22524,7659569,1546,9,3
22525,7659569,5145,4,2
22526,7659569,19421,10,1
22527,7659570,11853,1,3
22528,7659570,15416,20,2
22529,7659570,2400,7,2
22530,7659570,129,2,4
22531,7659570,4140,11,5
22532,7659570,19075,15,3
22533,7659570,2144,19,2
22534,7659570,19638,10,2
22535,7659570,12682,11,2
22536,7659571,10759,3,4
22537,7659571,11280,5,1
22538,7659571,7510,3,4
22539,7659571,21711,12,3
22540,7659571,2818,15,3
22541,7659571,18612,18,3
22542,7659571,2925,10,3
22543,7659572,12248,6,5
22544,7659572,11157,20,6
22545,7659573,8910,10,1
22546,7659573,3583,13,1
22547,7659573,16667,7,6
22548,7659574,9444,11,1
22549,7659574,3667,18,1
22550,7659574,20148,12,2
22551,7659575,18156,18,4
22552,7659575,17109,16,5
22553,7659575,18097,8,4
22554,7659575,8293,3,6
22555,7659575,4389,9,2
22556,7659575,13407,13,2
22557,7659575,11417,10,3
22558,7659575,10245,9,2
22559,7659576,341,10,4
22560,7659576,1072,2,1
22561,7659576,15583,10,3
22562,7659576,10029,1,5
22563,7659576,14978,9,2
22564,7659576,6964,15,5
22565,7659576,15876,15,2
22566,7659576,4659,3,1
22567,7659577,10655,13,6
22568,7659577,3479,15,1
22569,7659577,11687,1,2
22570,7659578,16931,3,2
22571,7659578,21370,12,1
22572,7659578,494,20,2
22573,7659578,3665,12,6
22574,7659578,7326,19,3
22575,7659578,9169,14,5
22576,7659578,9849,6,2
22577,7659578,18296,12,5
22578,7659579,21407,11,1
22579,7659579,10951,17,3
22580,7659579,11896,8,6
22581,7659579,14296,19,4
22582,7659579,21400,2,6
22583,7659580,12628,20,6
22584,7659580,20831,8,6
22585,7659580,8499,7,2
22586,7659581,9451,2,2
22587,7659581,12693,10,4
22588,7659581,6843,14,2
22589,7659581,2177,15,4
22590,7659581,14698,15,2
22591,7659581,15377,5,4
22592,7659582,3592,8,5
22593,7659582,20831,13,5
22594,7659583,19331,15,6
22595,7659583,7741,15,4
22596,7659583,166,10,4
22597,7659583,18411,8,3
22598,7659583,18936,2,5
22599,7659583,22081,14,5
22600,7659584,14916,11,6
22601,7659584,14433,17,6
22602,7659584,16775,17,3
22603,7659585,10355,4,2
22604,7659586,4043,18,3
22605,7659586,1197,1,4
22606,7659586,11169,7,3
22607,7659586,7019,7,4
22608,7659586,18763,18,1
22609,7659586,14638,9,6
22610,7659586,21943,20,5
22611,7659586,15229,11,5
22612,7659586,121,17,2
22613,7659587,15283,7,1
22614,7659587,4436,3,6
22615,7659587,17782,18,4
22616,7659587,8925,20,6
22617,7659587,11719,16,6
22618,7659587,1301,9,3
22619,7659587,20764,19,6
22620,7659588,7799,19,2
22621,7659588,19427,19,6
22622,7659588,7059,12,5
22623,7659588,6238,20,2
22624,7659588,14763,20,5
22625,7659588,8731,7,5
22626,7659589,14901,15,6
22627,7659590,12075,19,5
22628,7659590,17178,8,5
22629,7659591,13369,9,1
22630,7659591,1505,6,2
22631,7659591,13219,15,6
22632,7659591,15305,5,2
22633,7659591,1457,13,1
22634,7659592,10706,4,6
22635,7659592,13919,20,3
22636,7659593,2451,20,4
22637,7659593,7725,7,2
22638,7659593,10878,7,5
22639,7659594,13690,13,5
22640,7659594,13399,9,3
22641,7659594,10312,6,3
22642,7659595,10476,13,1
22643,7659595,20005,7,3
22644,7659595,16196,14,5
22645,7659595,16698,15,3
22646,7659595,17421,20,2
22647,7659595,15732,17,2
22648,7659595,19091,1,3
22649,7659595,2401,14,4
22650,7659596,1540,13,1
22651,7659596,8274,5,2
22652,7659596,17083,19,4
22653,7659597,14008,7,1
22654,7659597,10927,6,2
22655,7659597,18277,5,3
22656,7659597,6165,17,3
22657,7659597,11357,4,6
22658,7659597,2868,8,2
22659,7659597,14268,20,4
22660,7659597,16785,11,5
22661,7659597,18806,3,6
22662,7659598,8737,14,6
22663,7659598,12307,19,1
22664,7659598,21740,16,1
22665,7659598,17053,7,6
22666,7659598,6320,13,2
22667,7659598,19372,2,3
22668,7659598,10874,9,1
22669,7659598,20030,10,6
22670,7659598,4964,10,6
22671,7659598,16984,9,1
22672,7659599,15886,13,4
22673,7659599,14282,4,3
22674,7659599,7464,6,2
22675,7659599,12595,17,3
22676,7659599,3374,19,1
22677,7659599,5391,19,4
22678,7659600,10895,11,4
22679,7659600,15164,7,2
22680,7659600,1858,4,4
22681,7659601,20269,8,2
22682,7659601,14591,9,6
22683,7659601,15799,20,3
22684,7659602,20478,17,4
22685,7659602,13269,12,6
22686,7659603,617,10,2
22687,7659603,11669,15,4
22688,7659603,14523,10,3
22689,7659604,19382,7,3
22690,7659604,18393,4,3
22691,7659604,321,12,4
22692,7659604,14478,20,4
22693,7659604,20897,5,6
22694,7659604,1156,13,5
22695,7659604,1474,15,3
22696,7659605,2685,13,2
22697,7659605,3523,14,5
22698,7659605,20773,19,6
22699,7659605,3973,7,4
22700,7659605,6201,11,4
22701,7659606,17840,19,4
22702,7659606,19677,6,1
22703,7659606,15956,5,1
22704,7659606,17435,12,1
22705,7659606,7191,13,6
22706,7659606,5854,8,3
22707,7659606,11923,18,5
22708,7659607,2558,5,4
22709,7659607,842,9,3
22710,7659607,13894,18,4
22711,7659607,1228,12,1
22712,7659607,3959,20,1
22713,7659607,19592,4,1
22714,7659607,6867,4,2
22715,7659607,9811,6,5
22716,7659608,4384,8,6
22717,7659608,7108,17,3
22718,7659608,6883,16,2
22719,7659608,16997,19,6
22720,7659608,11707,2,1
22721,7659608,15137,15,1
22722,7659609,8438,4,6
22723,7659609,4547,20,5
22724,7659609,5596,7,6
22725,7659609,21499,9,4
22726,7659609,11283,20,5
22727,7659610,12966,11,3
22728,7659610,8880,10,1
22729,7659610,17851,10,2
22730,7659610,3584,11,4
22731,7659611,12519,8,3
22732,7659611,675,5,4
22733,7659611,18291,6,4
22734,7659611,7643,2,6
22735,7659611,13598,10,4
22736,7659611,16759,14,3
22737,7659611,10319,13,5
22738,7659611,175,13,6
22739,7659612,20480,8,3
22740,7659612,909,13,5
22741,7659613,6082,6,6
22742,7659613,6363,7,3
22743,7659613,1394,12,4
22744,7659613,3811,15,4
22745,7659613,11307,2,1
22746,7659613,20077,9,2
22747,7659613,18245,15,4
22748,7659614,21153,14,6
22749,7659614,16242,17,5
22750,7659614,7271,16,4
22751,7659614,9217,12,2
22752,7659614,1121,19,2
22753,7659615,11206,19,1
22754,7659616,7191,17,4
22755,7659616,9076,14,3
22756,7659616,4432,20,5
22757,7659616,2889,11,2
22758,7659617,7756,13,3
22759,7659617,10012,4,3
22760,7659617,546,6,1
22761,7659617,12143,5,1
22762,7659617,7919,9,6
22763,7659617,19574,12,5
22764,7659618,10598,15,2
22765,7659618,3390,14,3
22766,7659619,17083,1,2
22767,7659620,15055,19,6
22768,7659620,19829,15,4
22769,7659620,5451,5,6
22770,7659620,21166,11,2
22771,7659620,3901,18,6
22772,7659621,6838,1,3
22773,7659621,8323,4,3
22774,7659621,17969,16,4
22775,7659622,2212,19,6
22776,7659622,17580,10,3
22777,7659622,11878,6,1
22778,7659622,2912,14,5
22779,7659623,6539,4,5
22780,7659623,16979,8,2
22781,7659623,11388,9,6
22782,7659623,20794,18,4
22783,7659623,8027,4,1
22784,7659623,9194,20,2
22785,7659623,6186,11,4
22786,7659624,7797,14,5
22787,7659624,3498,14,3
22788,7659624,515,8,3
22789,7659624,8451,4,4
22790,7659624,7958,4,4
22791,7659624,16183,2,5
22792,7659624,11423,14,3
22793,7659624,17163,9,5
22794,7659625,14000,5,1
22795,7659625,18100,4,3
22796,7659625,8462,17,6
22797,7659625,7608,15,5
22798,7659626,13152,17,6
22799,7659626,9263,5,3
22800,7659626,991,20,3
22801,7659626,14878,20,4
22802,7659626,21294,19,1
22803,7659626,8586,20,4
22804,7659626,20093,14,2
22805,7659626,7194,14,3
22806,7659626,11556,14,3
22807,7659626,4117,12,6
22808,7659627,11966,5,3
22809,7659627,19762,7,5
22810,7659627,1664,20,3
22811,7659627,2156,17,3
22812,7659627,18721,18,2
22813,7659627,14658,11,4
22814,7659627,9331,14,1
22815,7659627,7048,1,5
22816,7659627,16109,16,5
22817,7659628,12226,8,1
22818,7659628,16295,7,4
22819,7659628,5846,1,3
22820,7659628,8758,15,2
22821,7659629,8017,14,5
22822,7659629,19447,19,4
22823,7659629,7300,12,4
22824,7659629,9104,4,6
22825,7659629,81,4,2
22826,7659629,999,12,6
22827,7659629,3177,16,3
22828,7659630,13135,13,3
22829,7659630,12211,8,1
22830,7659630,14018,15,4
22831,7659630,293,15,6
22832,7659630,2119,7,2
22833,7659630,10223,17,4
22834,7659630,8776,14,4
22835,7659630,19787,20,3
22836,7659630,7359,13,6
22837,7659631,4320,16,1
22838,7659631,15092,2,6
22839,7659632,15505,11,3
22840,7659632,21315,2,5
22841,7659632,19488,13,5
22842,7659632,2956,5,1
22843,7659632,3753,5,5
22844,7659633,17011,11,2
22845,7659633,7695,5,4
22846,7659633,5436,5,2
22847,7659633,18972,5,1
22848,7659633,2507,14,6
22849,7659633,21836,7,1
22850,7659633,654,16,6
22851,7659634,760,13,2
22852,7659634,14688,10,1
22853,7659634,11692,7,1
22854,7659634,9004,11,1
22855,7659634,7662,1,2
22856,7659634,3858,8,4
22857,7659634,14879,13,2
22858,7659634,2360,20,3
22859,7659634,5408,11,6
22860,7659635,8870,14,2
22861,7659635,21811,14,6
22862,7659635,11596,18,5
22863,7659635,37,7,6
22864,7659635,16416,16,1
22865,7659635,3488,7,3
22866,7659636,10411,1,1
22867,7659636,1928,16,1
22868,7659636,15918,16,4
22869,7659636,20513,16,4
22870,7659636,16168,17,4
22871,7659636,8142,15,1
22872,7659636,5186,17,6
22873,7659636,13339,4,5
22874,7659637,2874,8,4
22875,7659637,6306,13,4
22876,7659637,9503,4,2
22877,7659637,22034,15,6
22878,7659637,2691,10,5
22879,7659637,15792,5,4
22880,7659638,1705,9,5
22881,7659638,2300,13,3
22882,7659638,22027,20,1
22883,7659639,15690,4,2
22884,7659639,13558,11,3
22885,7659639,12500,15,4
22886,7659639,9732,20,3
22887,7659639,15088,4,4
22888,7659639,8358,4,6
22889,7659639,4879,15,2
22890,7659639,12040,17,6
22891,7659639,19420,7,3
22892,7659639,2349,10,5
22893,7659640,13913,12,4
22894,7659640,8240,10,3
22895,7659640,4334,14,5
22896,7659640,10269,20,2
22897,7659641,11094,18,2
22898,7659641,17849,4,6
22899,7659641,10700,20,2
22900,7659641,5673,8,3
22901,7659641,8050,19,2
22902,7659641,16634,5,3
22903,7659641,10628,19,3
22904,7659641,20676,12,3
22905,7659641,14389,7,5
22906,7659641,15359,12,1
22907,7659642,9683,9,3
22908,7659642,5467,5,6
22909,7659643,14093,20,1
22910,7659643,6206,3,2
22911,7659643,7079,2,1
22912,7659643,2830,20,5
22913,7659643,6049,2,6
22914,7659643,18119,6,3
22915,7659644,3838,6,6
22916,7659644,10797,19,5
22917,7659644,815,15,5
22918,7659644,12793,4,2
22919,7659644,19834,20,1
22920,7659644,2929,13,4
22921,7659644,8370,12,6
22922,7659644,6702,11,4
22923,7659644,4139,6,3
22924,7659644,19003,13,1
22925,7659645,4424,8,3
22926,7659645,14776,13,1
22927,7659645,18785,4,6
22928,7659645,16880,11,1
22929,7659646,1361,7,2
22930,7659647,5646,1,2
22931,7659647,1457,12,4
22932,7659648,18029,16,4
22933,7659648,11432,19,4
22934,7659648,4411,17,1
22935,7659648,8596,1,4
22936,7659648,2688,5,4
22937,7659648,881,8,1
22938,7659649,19855,12,4
22939,7659649,10631,12,3
22940,7659649,13820,3,4
22941,7659649,10761,14,3
22942,7659650,283,2,2
22943,7659650,13343,17,4
22944,7659650,14079,6,5
22945,7659650,21502,10,3
22946,7659650,11751,3,3
22947,7659650,19758,2,6
22948,7659650,5900,7,6
22949,7659650,6396,11,4
22950,7659651,19283,19,4
22951,7659651,6946,7,3
22952,7659651,16765,11,6
22953,7659651,16352,13,1
22954,7659651,17606,16,1
22955,7659651,21126,17,5
22956,7659652,16491,1,4
22957,7659652,8244,18,5
22958,7659652,9888,5,3
22959,7659653,1743,18,6
22960,7659653,14549,17,3
22961,7659654,2120,12,1
22962,7659654,21102,11,2
22963,7659654,18620,7,5
22964,7659654,18965,15,2
22965,7659654,2350,1,4
22966,7659654,19165,10,4
22967,7659654,5037,12,1
22968,7659655,13557,18,4
22969,7659655,8653,1,1
22970,7659655,2834,17,5
22971,7659655,301,13,2
22972,7659655,14585,8,2
22973,7659655,17524,13,6
22974,7659655,9957,7,1
22975,7659655,740,7,2
22976,7659656,21067,3,4
22977,7659656,6135,16,1
22978,7659656,15716,20,5
22979,7659656,2902,4,2
22980,7659656,3921,9,6
22981,7659656,13429,9,3
22982,7659656,9282,13,5
22983,7659657,8305,9,5
22984,7659657,15864,8,3
22985,7659657,12509,1,5
22986,7659658,9238,4,5
22987,7659658,2928,10,2
22988,7659658,2491,16,6
22989,7659658,5381,15,2
22990,7659658,15463,10,4
22991,7659658,11620,20,2
22992,7659658,9265,4,3
22993,7659658,15058,15,2
22994,7659658,14570,5,2
22995,7659658,15117,10,4
22996,7659659,12688,16,5
22997,7659659,7320,3,4
22998,7659659,2639,13,6
22999,7659659,19898,13,2
23000,7659659,12275,14,3
23001,7659659,8214,4,4
23002,7659659,4836,19,4
23003,7659659,11465,11,3
23004,7659660,2142,1,1
23005,7659660,20472,7,3
23006,7659660,13440,14,3
23007,7659660,20095,8,3
23008,7659660,16966,6,6
23009,7659661,13423,8,1
23010,7659661,9412,13,6
23011,7659661,8439,11,5
23012,7659661,10405,12,3
23013,7659661,13608,7,3
23014,7659662,4772,6,5
23015,7659662,5588,15,2
23016,7659662,17380,3,1
23017,7659663,18694,9,6
23018,7659663,6419,17,5
23019,7659663,12895,2,4
23020,7659663,3407,13,2
23021,7659663,935,1,6
23022,7659663,752,14,5
23023,7659663,6302,14,3
23024,7659663,12382,12,2
23025,7659663,1848,13,1
23026,7659664,6605,9,6
23027,7659664,8656,14,6
23028,7659664,6197,6,6
23029,7659664,19954,10,6
23030,7659664,7903,2,5
23031,7659664,6834,18,5
23032,7659664,4726,15,2
23033,7659664,8212,9,3
23034,7659664,18426,10,3
23035,7659664,16639,10,2
23036,7659665,11909,9,1
23037,7659666,15917,20,1
23038,7659666,14708,3,3
23039,7659666,20117,5,5
23040,7659666,16066,17,4
23041,7659667,16068,18,2
23042,7659667,9362,20,3
23043,7659667,1846,5,1
23044,7659667,9755,12,6
23045,7659667,20564,17,5
23046,7659667,5551,11,1
23047,7659667,15442,10,4
23048,7659668,10691,11,1
23049,7659668,13423,5,1
23050,7659668,6066,8,6
23051,7659668,2493,16,2
23052,7659668,16505,16,4
23053,7659668,2257,1,2
23054,7659669,12938,10,2
23055,7659669,1498,18,6
23056,7659669,1725,10,2
23057,7659669,8330,8,5
23058,7659669,17661,1,5
23059,7659669,559,9,6
23060,7659670,1447,18,2
23061,7659670,7106,20,3
23062,7659670,16542,7,6
23063,7659670,18465,17,4
23064,7659670,653,13,4
23065,7659670,9814,15,3
23066,7659671,2101,6,3
23067,7659671,8431,18,2
23068,7659671,20021,15,2
23069,7659672,1353,4,1
23070,7659672,11166,13,3
23071,7659672,19563,19,3
23072,7659673,6607,5,1
23073,7659673,21901,4,6
23074,7659673,12717,2,4
23075,7659673,12422,4,3
23076,7659673,15383,12,5
23077,7659673,1470,1,5
23078,7659673,19025,13,5
23079,7659673,3492,5,1
23080,7659673,16528,4,2
23081,7659673,10491,9,5
23082,7659674,4904,12,1
23083,7659674,15898,12,3
23084,7659674,11740,14,3
23085,7659675,1628,4,4
23086,7659675,3988,12,1
23087,7659675,13728,18,2
23088,7659675,20752,13,6
23089,7659675,7068,6,5
23090,7659675,3321,12,3
23091,7659675,10551,1,2
23092,7659675,15134,3,2
23093,7659675,8897,16,6
23094,7659676,4344,17,2
23095,7659676,1649,1,1
23096,7659676,20326,10,6
23097,7659676,10784,1,4
23098,7659676,10171,19,2
23099,7659676,19150,5,3
23100,7659676,3139,3,3
23101,7659676,16118,12,4
23102,7659676,11012,11,1
23103,7659677,19845,8,2
23104,7659677,19559,20,1
23105,7659678,18592,16,1
23106,7659678,12553,14,3
23107,7659678,5178,3,6
23108,7659678,14938,3,1
23109,7659678,12951,2,4
23110,7659678,7165,6,4
23111,7659679,2645,15,3
23112,7659679,19089,8,4
23113,7659680,10596,13,6
23114,7659680,10624,1,1
23115,7659680,2526,9,1
23116,7659680,5382,10,1
23117,7659681,8634,10,1
23118,7659681,16443,17,6
23119,7659681,8836,14,1
23120,7659681,18176,5,3
23121,7659681,10486,3,2
23122,7659681,15923,7,3
23123,7659681,6639,14,2
23124,7659681,15642,20,2
23125,7659681,1289,19,6
23126,7659682,12499,20,4
23127,7659682,17953,4,5
23128,7659682,18371,8,4
23129,7659682,15083,9,6
23130,7659682,18919,5,5
23131,7659682,13408,14,3
23132,7659682,3794,1,5
23133,7659682,10868,8,4
23134,7659682,11947,2,3
23135,7659682,11533,12,6
23136,7659683,4149,19,5
23137,7659683,12243,11,5
23138,7659683,18683,5,2
23139,7659683,1228,14,5
23140,7659683,9422,18,6
23141,7659683,11201,16,4
23142,7659683,15688,12,6
23143,7659683,16052,17,2
23144,7659683,14124,6,1
23145,7659684,2651,17,6
23146,7659684,14374,13,6
23147,7659684,10588,1,6
23148,7659685,6626,4,4
23149,7659685,21804,2,4
23150,7659685,21310,10,5
23151,7659685,10640,14,1
23152,7659685,2345,18,1
23153,7659685,12826,7,5
23154,7659685,18297,18,5
23155,7659686,17210,10,5
23156,7659686,20132,6,3
23157,7659686,7148,2,3
23158,7659686,3448,12,1
23159,7659687,5796,19,2
23160,7659687,11927,17,5
23161,7659688,3809,9,2
23162,7659688,1255,3,5
23163,7659688,7121,5,3
23164,7659688,2446,11,5
23165,7659688,9726,1,2
23166,7659688,7495,11,1
23167,7659688,8450,1,2
23168,7659688,18126,16,5
23169,7659689,5234,19,3
23170,7659689,17731,5,1
23171,7659689,4898,16,2
23172,7659689,13633,11,3
23173,7659689,21035,13,2
23174,7659689,21627,6,6
23175,7659689,13933,19,2
23176,7659689,18355,9,1
23177,7659689,14801,3,3
23178,7659689,12962,20,3
23179,7659690,10663,2,4
23180,7659690,13905,5,3
23181,7659690,5765,6,3
23182,7659690,4458,15,3
23183,7659690,16309,5,2
23184,7659690,2352,20,4
23185,7659690,3884,3,4
23186,7659690,12260,7,4
23187,7659691,5688,5,3
23188,7659691,20449,11,5
23189,7659691,14046,15,2
23190,7659691,9392,3,2
23191,7659691,11964,2,3
23192,7659692,15518,19,1
23193,7659692,20,14,3
23194,7659692,6899,4,6
23195,7659692,15332,5,2
23196,7659692,15959,10,2
23197,7659692,12891,1,5
23198,7659693,20933,13,6
23199,7659693,21037,10,6
23200,7659693,3883,16,5
23201,7659693,1682,8,6
23202,7659693,4994,16,3
23203,7659693,2627,18,6
23204,7659694,17970,13,2
23205,7659694,1217,1,6
23206,7659694,7287,12,4
23207,7659694,2196,20,2
23208,7659694,18168,9,4
23209,7659695,16339,14,6
23210,7659696,14480,16,6
23211,7659696,11940,5,4
23212,7659696,16724,6,3
23213,7659697,6450,19,4
23214,7659697,14349,1,2
23215,7659698,5621,4,1
23216,7659698,12576,12,3
23217,7659698,10361,8,4
23218,7659698,18019,11,5
23219,7659698,15765,17,3
23220,7659698,2899,15,6
23221,7659698,8010,10,5
23222,7659699,21270,9,2
23223,7659699,8974,7,3
23224,7659700,3548,1,5
23225,7659700,6547,11,2
23226,7659700,5107,17,1
23227,7659700,5556,20,4
23228,7659700,2794,16,3
23229,7659700,15206,5,4
23230,7659700,12216,8,5
23231,7659700,13144,6,2
23232,7659700,11867,5,1
23233,7659700,18416,19,1
23234,7659701,21818,18,3
23235,7659701,11566,3,2
23236,7659701,22019,4,2
23237,7659701,2471,2,2
23238,7659701,17652,4,4
23239,7659701,8218,13,4
23240,7659701,12163,14,3
23241,7659701,1853,7,4
23242,7659701,5284,2,3
23243,7659701,7281,11,5
23244,7659702,3013,16,4
23245,7659702,6772,11,5
23246,7659702,16504,9,5
23247,7659703,22000,19,6
23248,7659703,9008,10,5
23249,7659703,10210,2,1
23250,7659703,14915,16,4
23251,7659704,12926,13,2
23252,7659704,17730,15,3
23253,7659704,12810,12,5
23254,7659704,15786,1,3
23255,7659704,5105,18,6
23256,7659704,10838,8,6
23257,7659705,15587,19,3
23258,7659705,20067,19,3
23259,7659705,11257,15,1
23260,7659705,16702,6,4
23261,7659705,8169,11,5
23262,7659705,11303,11,4
23263,7659705,18968,10,6
23264,7659705,9823,11,5
23265,7659705,13130,20,2
23266,7659706,21805,18,3
23267,7659706,1168,5,1
23268,7659706,7391,12,5
23269,7659706,21767,10,5
23270,7659707,2418,18,1
23271,7659708,5890,12,6
23272,7659708,15064,12,6
23273,7659709,14633,12,3
23274,7659709,10841,10,5
23275,7659709,12154,6,5
23276,7659710,16181,14,2
23277,7659710,8694,6,6
23278,7659710,18545,13,4
23279,7659711,16108,13,4
23280,7659711,15286,20,5
23281,7659711,7116,4,2
23282,7659711,20222,17,1
23283,7659711,18636,6,1
23284,7659711,11163,1,2
23285,7659712,2225,1,6
23286,7659712,10051,13,4
23287,7659713,5334,14,6
23288,7659714,17805,5,3
23289,7659715,1745,9,4
23290,7659715,6765,7,1
23291,7659715,7889,17,3
23292,7659716,12523,6,3
23293,7659716,9546,5,3
23294,7659716,14034,11,4
23295,7659716,447,10,4
23296,7659716,6811,15,6
23297,7659716,16848,1,5
23298,7659716,7583,12,4
23299,7659716,19095,20,6
23300,7659716,4442,3,1
23301,7659716,16754,19,3
23302,7659717,16971,12,1
23303,7659718,801,12,5
23304,7659718,880,20,5
23305,7659718,20977,9,2
23306,7659719,7487,11,2
23307,7659719,20737,10,5
23308,7659719,18903,12,2
23309,7659719,10393,11,2
23310,7659719,1973,15,1
23311,7659719,4197,12,5
23312,7659720,19619,6,2
23313,7659720,59,14,1
23314,7659721,18845,14,3
23315,7659721,7083,19,5
23316,7659721,16355,4,5
