ProductID,Product,Category_ID,Sub_Category,Brand,Sale_Price,Market_Price,Type,Rating
15545,Dry Fruit Strawberry,5004,"Snacks, Dry Fruits, Nuts",Fresho Signature,363,570,Dry Fruits & Berries,
15546,Breakfast Delight Dry Fruits,5004,"Snacks, Dry Fruits, Nuts",Fresho Signature,169,265,Dry Fruits & Berries,
15547,Salted Pistachios,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,298,350,Dry Fruits & Berries,
15548,"Namkeen Snack - Multigrain Mixture, Chatpata Masala",5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15549,Dry Fruit Black Grape,5004,"Snacks, Dry Fruits, Nuts",Fresho Signature,363,510,Dry Fruits & Berries,
15550,Onion & Garlic Broad Beans With Skin,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,60,60,Roasted Seeds & Nuts,4.2
15551,Crunchy Soya Chips,5004,"Snacks, Dry Fruits, Nuts",Graminway,99,99,Nachos & Chips,4.2
15552,Mixed Dry Fruits - Healthy Mix,5004,"Snacks, Dry Fruits, Nuts",Rostaa,432,480,Dry Fruits & Berries,
15553,Fulltoss Tangy Tomato,5004,"Snacks, Dry Fruits, Nuts",Parle,5,5,Nachos & Chips,4.2
15554,Salted Party Mix - Premium International,5004,"Snacks, Dry Fruits, Nuts",Happilo,274,365,Roasted Seeds & Nuts,4.1
15555,"5-in-1 Super Seeds Mix - Chia, Sunflower, Pumpkin, Flax & Watermelon",5004,"Snacks, Dry Fruits, Nuts",True Elements,146,149,Roasted Seeds & Nuts,4.3
15556,Snacks - Roasted Pumpkin Seeds,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,219,299,"Healthy, Baked Snacks",
15557,Potato Chips - Ranch,5004,"Snacks, Dry Fruits, Nuts",Pringles,260,260,Nachos & Chips,4.1
15558,Bajra Mixture - Spicy Masala,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,69,99,"Healthy, Baked Snacks",
15559,Corn Twist - Pizza,5004,"Snacks, Dry Fruits, Nuts",Makino,23,35,"Healthy, Baked Snacks",
15560,Snacks - Roasted Melon n Flaxseeds,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,119,169,"Healthy, Baked Snacks",
15561,Salted Cocktail Nuts,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,213,250,Roasted Seeds & Nuts,4.4
15562,"Dried Blueberry Cranberry Duet - Whole, Premium",5004,"Snacks, Dry Fruits, Nuts",Happilo,304,380,Dry Fruits & Berries,
15563,Taco Shells - 6 Inches,5004,"Snacks, Dry Fruits, Nuts",Cornitos,128,160,Nachos & Chips,2.8
15564,Chilli Flavoured Broad Beans With Skin,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,60,60,Roasted Seeds & Nuts,4.4
15565,Flax Seed Powder,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,450,450,Roasted Seeds & Nuts,4.2
15566,Dry Fruits - Extra Light Walnuts Kernels,5004,"Snacks, Dry Fruits, Nuts",Ziofit,293,585,Dry Fruits & Berries,
15567,Flax Seeds - Roasted,5004,"Snacks, Dry Fruits, Nuts",True Elements,120,120,Roasted Seeds & Nuts,4.3
15568,Vacuum Fried Jackfruit,5004,"Snacks, Dry Fruits, Nuts",Phalyum,100,100,"Healthy, Baked Snacks",
15569,Walnuts - Californian,5004,"Snacks, Dry Fruits, Nuts",Rostaa,992,1480,Dry Fruits & Berries,
15570,Dry Fruits - Extra Light Quarters Walnut Kernels,5004,"Snacks, Dry Fruits, Nuts",Ziofit,278,555,Dry Fruits & Berries,
15571,Berries - Morning,5004,"Snacks, Dry Fruits, Nuts",Rostaa,512,640,Dry Fruits & Berries,
15572,Potato Chips - Salt & Vineger,5004,"Snacks, Dry Fruits, Nuts",Pringles,260,260,Nachos & Chips,3.7
15573,Roasted Almonds - Smoky Barbeque,5004,"Snacks, Dry Fruits, Nuts",Cornitos,316,340,Dry Fruits & Berries,
15574,Potato Chips - Honey & Mustard,5004,"Snacks, Dry Fruits, Nuts",Pringles,208,269,Nachos & Chips,3.8
15575,Frozen Raspberries,5004,"Snacks, Dry Fruits, Nuts",Delishh,1369,1369,Dry Fruits & Berries,
15576,7-in-1 Super Seeds & Nut Mix,5004,"Snacks, Dry Fruits, Nuts",True Elements,146,149,Roasted Seeds & Nuts,4.5
15577,Prunes,5004,"Snacks, Dry Fruits, Nuts",Rostaa,203,260,Dry Fruits & Berries,
15578,Snacks - Roasted Quinoa Puff Jalapeno,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15579,"Namkeen Snack - Chana Dal, Split, Red",5004,"Snacks, Dry Fruits, Nuts",GoodDiet,89,129,"Healthy, Baked Snacks",
15580,Nacho Chips - Sweet Chilli,5004,"Snacks, Dry Fruits, Nuts",Makino,72,85,Nachos & Chips,4.1
15581,Premium International Dried Strawberry,5004,"Snacks, Dry Fruits, Nuts",Happilo,196,245,Dry Fruits & Berries,
15582,"Snack Namkeen Roasted - Seeds Trail Mix, Masala",5004,"Snacks, Dry Fruits, Nuts",GoodDiet,149,219,"Healthy, Baked Snacks",
15583,Dry Fruit Papaya,5004,"Snacks, Dry Fruits, Nuts",Fresho Signature,49,65,Dry Fruits & Berries,
15584,Snacks - Roasted Soyanuts Wasabi,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15585,Snacks - Roasted Mixture Lime,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15586,Gourmet Makhana - Sour Cream & Onion,5004,"Snacks, Dry Fruits, Nuts",NuttyFox,160,160,"Healthy, Baked Snacks",
15587,Roasted Cashews - Crack Pepper,5004,"Snacks, Dry Fruits, Nuts",Cornitos,349,375,Roasted Seeds & Nuts,4.1
15588,"King Medjoul Dates - Premium, International",5004,"Snacks, Dry Fruits, Nuts",Happilo,296,395,Dry Fruits & Berries,
15589,Twisted Bhakarwadi,5004,"Snacks, Dry Fruits, Nuts",Graminway,99,99,"Healthy, Baked Snacks",
15590,"Namkeen Snack Roasted - Seeds Trail Mix, Jalapeno",5004,"Snacks, Dry Fruits, Nuts",GoodDiet,149,219,"Healthy, Baked Snacks",
15591,Snacks - Roasted Chia Seeds,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,149,199,"Healthy, Baked Snacks",
15592,Raw Pumpkin Seeds + Chia Seeds + Sunflower Seeds + Flax Seeds (250 g each),5004,"Snacks, Dry Fruits, Nuts",True Elements,820,949,Roasted Seeds & Nuts,
15593,Premium Raisins,5004,"Snacks, Dry Fruits, Nuts",Disano,130,195,Dry Fruits & Berries,
15594,Premium International Dried Mango,5004,"Snacks, Dry Fruits, Nuts",Happilo,220,275,Dry Fruits & Berries,
15595,Microwave popcorn - Cheese,5004,"Snacks, Dry Fruits, Nuts",American Garden,240,240,Gourmet Popcorn,
15596,Antioxidant Mix 125 gm + 5-in-1 Super Seeds Mix 125 g,5004,"Snacks, Dry Fruits, Nuts",True Elements,280,298,Roasted Seeds & Nuts,
15597,Roasted - Multigrain-Minty Namkeen,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,69,95,"Healthy, Baked Snacks",
15598,Roasted & Salted - Cashews,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,399,399,Roasted Seeds & Nuts,3.8
15599,Mixed Dry Fruits - Salted Mix,5004,"Snacks, Dry Fruits, Nuts",Rostaa,564,680,Dry Fruits & Berries,
15600,Cranberry - Slice,5004,"Snacks, Dry Fruits, Nuts",Rostaa,72,80,Dry Fruits & Berries,
15601,"Roasted Namkeen - Flaxseed, Chili, Lime",5004,"Snacks, Dry Fruits, Nuts",GoodDiet,99,149,"Healthy, Baked Snacks",
15602,4700BC Instant Popcorn - BBQ 60 g + Radler - Mint Lime 300 ml Can,5004,"Snacks, Dry Fruits, Nuts",bb Combo,58,75,Gourmet Popcorn,
15603,Popcorn - Hot 'n' Spicy,5004,"Snacks, Dry Fruits, Nuts",American Garden,240,240,Gourmet Popcorn,
15604,Dry Fruit Guava,5004,"Snacks, Dry Fruits, Nuts",Fresho Signature,363,510,Dry Fruits & Berries,
15605,Popcorn - Extra Butter,5004,"Snacks, Dry Fruits, Nuts",American Garden,240,240,Gourmet Popcorn,
15606,100% Natural Premium Whole Cashews - Value Pack,5004,"Snacks, Dry Fruits, Nuts",Happilo,581,775,Dry Fruits & Berries,
15607,Snacks - Roasted Oats Mix Wasabi,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15608,Premium Seeds & Berries - International,5004,"Snacks, Dry Fruits, Nuts",Happilo,304,380,Dry Fruits & Berries,
15609,Cashew - Salted,5004,"Snacks, Dry Fruits, Nuts",Rostaa,336,395,Trail & Cocktail Mixes,4.5
15610,Premium Raw Organic Authentic White Chia Seeds,5004,"Snacks, Dry Fruits, Nuts",Happilo,165,275,Roasted Seeds & Nuts,4.1
15611,Raw Seeds - Sunflower Pumpkin Flax Seeds,5004,"Snacks, Dry Fruits, Nuts",True Elements,166,175,Roasted Seeds & Nuts,4.4
15612,Organic Quinoa Power Rice Cake,5004,"Snacks, Dry Fruits, Nuts",Wise Crack,127,149,"Healthy, Baked Snacks",
15613,Pistachio,5004,"Snacks, Dry Fruits, Nuts",Rostaa,307,480,Dry Fruits & Berries,
15614,"Protein Mix Seeds - Roasted Pumpkin Seeds, Watermelon Seeds, Almonds and Soyanuts",5004,"Snacks, Dry Fruits, Nuts",True Elements,280,295,Roasted Seeds & Nuts,4.3
15615,Cherries - Dried,5004,"Snacks, Dry Fruits, Nuts",Rostaa,384,480,Trail & Cocktail Mixes,4.2
15616,Almonds - Classic,5004,"Snacks, Dry Fruits, Nuts",Rostaa,54,60,Dry Fruits & Berries,
15617,The Protein Bar - Cocoa,5004,"Snacks, Dry Fruits, Nuts",Flat Tummies,150,150,"Healthy, Baked Snacks",
15618,Snacks - Roasted Quinoa Puff Plain,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15619,Snacks - Roasted Nutri Mixture Lime,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15620,Goji Berries - Dried,5004,"Snacks, Dry Fruits, Nuts",Rostaa,272,340,Dry Fruits & Berries,
15621,"Nacho Chips - Jalapeno, No Onion, No Garlic",5004,"Snacks, Dry Fruits, Nuts",Makino,47,70,Nachos & Chips,4.4
15622,Microwave Popcorn - Natural,5004,"Snacks, Dry Fruits, Nuts",American Garden,240,240,Gourmet Popcorn,
15623,BBQ Sunflower,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,111,130,Roasted Seeds & Nuts,4.1
15624,Chia Seeds,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,300,300,Roasted Seeds & Nuts,4.3
15625,Premium Afghani Seedless Black Raisins - Value Pack,5004,"Snacks, Dry Fruits, Nuts",Happilo,302,450,Dry Fruits & Berries,
15626,Crispy Coconut Chips,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,64,75,Trail & Cocktail Mixes,3.7
15627,Basil Seeds - Premium,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,600,600,Roasted Seeds & Nuts,4.5
15628,Microwave Popcorn - Butter,5004,"Snacks, Dry Fruits, Nuts",American Garden,240,240,Gourmet Popcorn,
15629,Multivitamin Trail Mix + 5-in-1 Super Seeds Mix (each 250 g),5004,"Snacks, Dry Fruits, Nuts",True Elements,548,590,"Healthy, Baked Snacks",
15630,Nuts & Seeds Trail Mix - Pizza Oregano,5004,"Snacks, Dry Fruits, Nuts",Yoga bar,40,40,"Healthy, Baked Snacks",
15631,"Snacks - Super Rings, Cheese Flavoured",5004,"Snacks, Dry Fruits, Nuts",Oriental,80,80,"Healthy, Baked Snacks",
15632,Pistachio - Roasted & Salted,5004,"Snacks, Dry Fruits, Nuts",Rostaa,144,160,Dry Fruits & Berries,
15633,"Cranberry - Dried, Sliced",5004,"Snacks, Dry Fruits, Nuts",Rostaa,794,980,Dry Fruits & Berries,
15634,Almond - Roasted & Salted,5004,"Snacks, Dry Fruits, Nuts",Rostaa,296,340,Roasted Seeds & Nuts,3.5
15635,"Mix Berries - Dried Black Currants, Blueberries, Strawberries & Cranberries",5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,375,375,Dry Fruits & Berries,
15636,Apricots,5004,"Snacks, Dry Fruits, Nuts",Rostaa,205,260,Dry Fruits & Berries,
15637,Dry Fruit Apple,5004,"Snacks, Dry Fruits, Nuts",Fresho Signature,124,170,Dry Fruits & Berries,
15638,Nacho Crisps - Wasabi,5004,"Snacks, Dry Fruits, Nuts",Cornitos,153,170,Nachos & Chips,3.9
15639,Organic Flax Lovers Rice Cake,5004,"Snacks, Dry Fruits, Nuts",Wise Crack,127,149,"Healthy, Baked Snacks",
15640,Broad Beans - Salted,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,255,300,Roasted Seeds & Nuts,4
15641,Cashew - Pepper Roasted & Salted,5004,"Snacks, Dry Fruits, Nuts",Rostaa,460,460,Roasted Seeds & Nuts,2.5
15642,Snacks - Roasted Amaranth Mix,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15643,Nacho Chips - Roasted Masala,5004,"Snacks, Dry Fruits, Nuts",Makino,47,70,Nachos & Chips,4.5
15644,"Walnut - Californian, Kernels",5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,555,555,Dry Fruits & Berries,
15645,Dried Pitted Prune,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,187,220,Roasted Seeds & Nuts,4.3
15646,Popcorn Makka - Classic Butterfly Corn Kernels,5004,"Snacks, Dry Fruits, Nuts",4700BC,206,275,Gourmet Popcorn,
15647,"Namkeen Snack - Continental Mixture, A Cheese",5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15648,Shells - Taco,5004,"Snacks, Dry Fruits, Nuts",Tex Mex Salsalito,170,170,Nachos & Chips,3.4
15649,Pitted - Prunes,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,225,225,Dry Fruits & Berries,
15650,Berries Mix,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,399,399,Dry Fruits & Berries,
15651,Nacho Chips - Salsa,5004,"Snacks, Dry Fruits, Nuts",Makino,32,35,Nachos & Chips,3.6
15652,"Cranberry - Dried, Whole",5004,"Snacks, Dry Fruits, Nuts",Rostaa,998,1280,Dry Fruits & Berries,
15653,Roasted Sunflower Kernels,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,140,140,Roasted Seeds & Nuts,4.5
15654,"Quinoa, Pumpkin & Melon Seeds - Cheese n Onion",5004,"Snacks, Dry Fruits, Nuts",GoodDiet,129,169,"Healthy, Baked Snacks",
15655,Baked Pretzos - Sea Salt,5004,"Snacks, Dry Fruits, Nuts",Hunter's Gourmet,199,325,Nachos & Chips,2.5
15656,Corn Twist - Honey Butter,5004,"Snacks, Dry Fruits, Nuts",Makino,30,35,"Healthy, Baked Snacks",
15657,Snacks - Roasted Quinoa Puff Tangy Margherita,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15658,Berrylicious,5004,"Snacks, Dry Fruits, Nuts",Rostaa,94,110,Dry Fruits & Berries,
15659,Cashew - W320,5004,"Snacks, Dry Fruits, Nuts",REGENCY,375,425,Dry Fruits & Berries,
15660,Corn Nuts - Lemon Chili Cilantro,5004,"Snacks, Dry Fruits, Nuts",Cornitos,119,140,Roasted Seeds & Nuts,2.5
15661,Blueberry - Dried,5004,"Snacks, Dry Fruits, Nuts",Rostaa,2246,2880,Dry Fruits & Berries,
15662,Sunflower Seeds - Raw,5004,"Snacks, Dry Fruits, Nuts",Cornitos,106,125,Roasted Seeds & Nuts,4
15663,Sweet n Sour Mixture - Mint,5004,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109,"Healthy, Baked Snacks",
15664,Corn Twist - Tomato,5004,"Snacks, Dry Fruits, Nuts",Makino,47,70,Nachos & Chips,3.8
15665,Almonds - Salted,5004,"Snacks, Dry Fruits, Nuts",Rostaa,1359,1580,Trail & Cocktail Mixes,3
15666,Salted Almond,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,213,250,Trail & Cocktail Mixes,3.8
15667,Corn Nuts - Spanish Tomato,5004,"Snacks, Dry Fruits, Nuts",Cornitos,119,140,Roasted Seeds & Nuts,4.5
15668,Hummus Chips - Sour Cream & Chives,5004,"Snacks, Dry Fruits, Nuts",Eat Real,60,60,"Healthy, Baked Snacks",
15669,Raw Flax Seeds,5004,"Snacks, Dry Fruits, Nuts",True Elements,146,149,"Healthy, Baked Snacks",
15670,Walnuts,5004,"Snacks, Dry Fruits, Nuts",Organic Origins,1400,1400,Dry Fruits & Berries,
15671,DIY Kit - Falafel Wrap,5004,"Snacks, Dry Fruits, Nuts",Cornitos,351,390,"Healthy, Baked Snacks",
15672,Chip N Dip - Jalapeno Pita Chips With Sweet Chilli Garlic Dip,5004,"Snacks, Dry Fruits, Nuts",Wingreens Farms,120,120,Nachos & Chips,3.7
15673,Tangy Barbeque Jumbo Makhanas,5004,"Snacks, Dry Fruits, Nuts",FabBox,79,79,"Healthy, Baked Snacks",
15674,"Pumpkin Seeds - Honey, Roasted",5004,"Snacks, Dry Fruits, Nuts",True Elements,30,30,Roasted Seeds & Nuts,3.9
15675,High Protein Soya Chips,5004,"Snacks, Dry Fruits, Nuts",FabBox,99,99,Nachos & Chips,3.5
15676,Quinoa Chips - Sour Cream & Chives,5004,"Snacks, Dry Fruits, Nuts",Eat Real,60,60,"Healthy, Baked Snacks",
15677,Flaxseed - Roasted & Salted,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,149,149,Roasted Seeds & Nuts,3.3
15678,Corn Chips - Red Chilli Chatka,5004,"Snacks, Dry Fruits, Nuts",Makino,30,35,"Healthy, Baked Snacks",
15679,"Super Seeds Mix - Roasted Flax, Chia, Sesame, Sunflower, Watermelon, Pumpkin Seeds",5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,255,255,Dry Fruits & Berries,
15680,Dried Blueberries,5004,"Snacks, Dry Fruits, Nuts",Del Monte,475,475,Dry Fruits & Berries,
15681,Walnuts,5004,"Snacks, Dry Fruits, Nuts",PureFoods,990,990,Roasted Seeds & Nuts,1.8
15682,Cashew,5004,"Snacks, Dry Fruits, Nuts",Organic Origins,972,972,Dry Fruits & Berries,
15683,Lentil Chips - Chilli Lemon,5004,"Snacks, Dry Fruits, Nuts",Eat Real,60,60,"Healthy, Baked Snacks",
15684,Quinoa Chips - Sundried Tomato & Roasted Garlic,5004,"Snacks, Dry Fruits, Nuts",Eat Real,60,60,"Healthy, Baked Snacks",
15685,Pop N Crunch - Super Seeds,5004,"Snacks, Dry Fruits, Nuts",Cornitos,204,240,Roasted Seeds & Nuts,4.5
15686,Nacho Chips - Peri Peri,5004,"Snacks, Dry Fruits, Nuts",Makino,33,35,Nachos & Chips,4.6
15687,Sun Gift Dried Mango,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,281,330,Dry Fruits & Berries,
15688,The Protein Bar - Cocoa 35 g + The Vitamin Bar - Orange 35 g,5004,"Snacks, Dry Fruits, Nuts",Flat Tummies,100,100,"Healthy, Baked Snacks",
15689,The Protein Bar - Cocoa 35 g + The Fibre Bar - Mixed Fruits 35 g,5004,"Snacks, Dry Fruits, Nuts",Flat Tummies,100,100,"Healthy, Baked Snacks",
15690,Raw Cashews,5004,"Snacks, Dry Fruits, Nuts",PureFoods,750,750,Roasted Seeds & Nuts,4.3
15691,Sun Gift Dried Cranberries,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,213,250,Dry Fruits & Berries,
15692,Roasted & Salted - Almond,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,379,379,Roasted Seeds & Nuts,3.7
15693,"Sun Gift Dried, Pitted Dates",5004,"Snacks, Dry Fruits, Nuts",Tong Garden,275,275,Dry Fruits & Berries,
15694,Rice & Bean chips - Sea Salt,5004,"Snacks, Dry Fruits, Nuts",The Harvest Bowl,150,299,"Healthy, Baked Snacks",
15695,Dried Cranberry,5004,"Snacks, Dry Fruits, Nuts",SnackAmor,160,160,Dry Fruits & Berries,
15696,Natural Mix,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,399,399,Dry Fruits & Berries,
15697,Flax Seeds,5004,"Snacks, Dry Fruits, Nuts",NUTRASHIL,62,65,Dry Fruits & Berries,
15698,Con Con Corn Chips - BBQ,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,120,120,"Healthy, Baked Snacks",
15699,Roasted Pumpkin Kernels,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,275,275,Roasted Seeds & Nuts,4.5
15700,Honey Sunflower,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,111,130,Roasted Seeds & Nuts,4.7
15701,"Nuts & Seeds Mix - Mom's Superfood Trail Mix, Roasted",5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,330,330,Dry Fruits & Berries,
15702,Pistachios - Salted,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,383,450,Roasted Seeds & Nuts,3.2
15703,Dried - Cranberries,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,340,340,Roasted Seeds & Nuts,
15704,Protein Bar Cocoa + Vitamin Bar Orange + Fibre Bar Mixed Fruits (35 g each),5004,"Snacks, Dry Fruits, Nuts",Flat Tummies,150,150,"Healthy, Baked Snacks",
15705,Rice & Bean chips - Sour Cream,5004,"Snacks, Dry Fruits, Nuts",The Harvest Bowl,150,299,"Healthy, Baked Snacks",
15706,"Nacho Chips - Cheese With Herbs, No Onion, No Garlic",5004,"Snacks, Dry Fruits, Nuts",Makino,47,70,Nachos & Chips,4.2
15707,Mexican Quinoa Chips,5004,"Snacks, Dry Fruits, Nuts",FabBox,99,99,Nachos & Chips,
15708,Raw Flax Seeds,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,120,120,Roasted Seeds & Nuts,4.4
15709,Roasted Almonds With Flax - Sweet n Salty,5004,"Snacks, Dry Fruits, Nuts",Jus Amazin,45,70,Roasted Seeds & Nuts,3.6
15710,Lentil Chips - Jalapeno,5004,"Snacks, Dry Fruits, Nuts",Eat Real,60,60,"Healthy, Baked Snacks",
15711,Seeds Mix - Roasted & Salted,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,349,349,Roasted Seeds & Nuts,5
15712,Sakura Plum,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,213,250,Roasted Seeds & Nuts,3.7
15713,Dried - Blueberries,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,540,540,Roasted Seeds & Nuts,4
15714,Salted Almonds,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,298,350,Dry Fruits & Berries,
15715,"Snack - Sunflower Seeds, Roasted, Salted Crunch, Harippa",5004,"Snacks, Dry Fruits, Nuts",True Elements,149,149,Roasted Seeds & Nuts,2.9
15716,Rice Crunchers - Thai Spice,5004,"Snacks, Dry Fruits, Nuts",The Harvest Bowl,150,299,"Healthy, Baked Snacks",
15717,Beetroot Chips - Peri-Peri,5004,"Snacks, Dry Fruits, Nuts",FabBox,85,85,"Healthy, Baked Snacks",
15718,DIY Kit - Shami Kebab Wrap,5004,"Snacks, Dry Fruits, Nuts",Cornitos,351,390,"Healthy, Baked Snacks",
15719,"Roasted Pumpkin, Sunflower & Flax",5004,"Snacks, Dry Fruits, Nuts",True Elements,146,149,Roasted Seeds & Nuts,4.5
15720,Beetroot Chips - Barbeque,5004,"Snacks, Dry Fruits, Nuts",FabBox,85,85,"Healthy, Baked Snacks",
15721,Peri-Peri Sweet Potato Chips,5004,"Snacks, Dry Fruits, Nuts",FabBox,200,200,Nachos & Chips,
15722,Mango Tango - Baked Nuts & Dried Fruits,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,425,500,"Healthy, Baked Snacks",
15723,Apple Pie - Baked Nuts & Dried Fruits,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,425,500,"Healthy, Baked Snacks",
15724,Lentil Chips - Mango Mint,5004,"Snacks, Dry Fruits, Nuts",Eat Real,60,60,"Healthy, Baked Snacks",
15725,Trail Mix,5004,"Snacks, Dry Fruits, Nuts",SnackAmor,398,398,Trail & Cocktail Mixes,
15726,Thins - Salted Caramel,5004,"Snacks, Dry Fruits, Nuts",Smoor,243,270,"Healthy, Baked Snacks",
15727,Dried - Apricots,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,279,279,Dry Fruits & Berries,
15728,Nachos Peri Peri,5004,"Snacks, Dry Fruits, Nuts",Tex Mex Salsalito,81,90,Nachos & Chips,5
15729,Nuts Mix - Premium Dry Fruits With Himalayan Pink Salt,5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,525,525,Dry Fruits & Berries,
15730,Rice & Bean chips - Sriracha,5004,"Snacks, Dry Fruits, Nuts",The Harvest Bowl,150,299,"Healthy, Baked Snacks",
15731,Peri-Peri Beetroot Chips,5004,"Snacks, Dry Fruits, Nuts",FabBox,200,200,Nachos & Chips,
15732,"Harippa Roasted Seeds - Pumpkin, Cheesy Onion",5004,"Snacks, Dry Fruits, Nuts",True Elements,120,120,Roasted Seeds & Nuts,4.8
15733,Roasted & Salted - Pumpkin Seed,5004,"Snacks, Dry Fruits, Nuts",Delight Nuts,349,349,Roasted Seeds & Nuts,4.7
15734,Basil Seeds,5004,"Snacks, Dry Fruits, Nuts",NUTRIWISH,950,950,Roasted Seeds & Nuts,3
15735,Multigrain Chip Spicy Cheese,5004,"Snacks, Dry Fruits, Nuts",Corniche,122,135,Nachos & Chips,3
15736,Peri Peri Chickpeas,5004,"Snacks, Dry Fruits, Nuts",FabBox,180,180,"Healthy, Baked Snacks",
15737,Potato Crisps - Sour Cream & Onion,5004,"Snacks, Dry Fruits, Nuts",Kelloggs,33,35,Nachos & Chips,4
15738,Multigrain Chips - Original,5004,"Snacks, Dry Fruits, Nuts",Corniche,122,135,Nachos & Chips,3.3
15739,Nuts & Seeds Mix - Berry Boost,5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,450,450,Dry Fruits & Berries,
15740,Multigrain Chip - Sweet Chili,5004,"Snacks, Dry Fruits, Nuts",Corniche,122,135,Nachos & Chips,3.6
15741,Potato Crisps - Tomato Flavor,5004,"Snacks, Dry Fruits, Nuts",Jacker,158,175,Nachos & Chips,
15742,Broad Beans - BBQ,5004,"Snacks, Dry Fruits, Nuts",Tong Garden,255,300,Roasted Seeds & Nuts,4.1
15743,Mixed Dry Fruits Nuts Gift Box - 7 Flavoured Nuts On The Go,5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,450,450,Dry Fruits & Berries,
15744,Barbeque Beetroot Chips,5004,"Snacks, Dry Fruits, Nuts",FabBox,200,200,Nachos & Chips,
15745,Roasted Soyanuts - Wasabi,5004,"Snacks, Dry Fruits, Nuts",FabBox,185,185,Roasted Seeds & Nuts,
15746,Chia Seeds Chips,5004,"Snacks, Dry Fruits, Nuts",FabBox,99,99,Nachos & Chips,1
15747,"Dates Roll - Sugarfree, Oil Free",5004,"Snacks, Dry Fruits, Nuts",BHealthy,99,99,"Healthy, Baked Snacks",
15748,"Coffee Almonds - Roasted With Ground Coffee, Crunchy & Zero Oil",5004,"Snacks, Dry Fruits, Nuts",Nutty Gritties,385,385,Dry Fruits & Berries,
15749,Original Potato Crisps,5004,"Snacks, Dry Fruits, Nuts",Kelloggs,33,35,Nachos & Chips,
15750,Crispy Oats - Tomatina,5004,"Snacks, Dry Fruits, Nuts",SnackAmor,240,240,"Healthy, Baked Snacks",
